iter	MAE
1666	10.8375229
1667	10.80418014
1668	10.80317541
1669	10.80292219
1670	10.80164501
1671	10.80124561
1672	10.79947655
1673	10.79917377
1674	10.79833874
1675	10.79663636
1676	10.79593988
1677	10.79554932
1678	10.79313394
1679	10.79207185
1680	10.79178095
1681	10.79034071
1682	10.78801338
1683	10.78627703
1684	10.78512774
1685	10.78415609
1686	10.78313426
1687	10.78226612
1688	10.75392245
1689	10.75319586
1690	10.74634279
1691	10.74305876
1692	10.74262121
1693	10.74245711
1694	10.74167978
1695	10.74048538
1696	10.74039021
1697	10.73888389
1698	10.73668796
1699	10.73529955
1700	10.73285718
1701	10.73246708
1702	10.72298749
1703	10.72291791
1704	10.71877522
1705	10.7182544
1706	10.71776302
1707	10.71753374
1708	10.70957418
1709	10.6442736
1710	10.64409306
1711	10.64314395
1712	10.64209638
1713	10.64181039
1714	10.63707881
1715	10.63431615
1716	10.63374269
1717	10.63344807
1718	10.63233376
1719	10.62811501
1720	10.62779428
1721	10.62750677
1722	10.62723132
1723	10.62709583
1724	10.62596061
1725	10.61736756
1726	10.61534913
1727	10.6135337
1728	10.61312726
1729	10.6097092
1730	10.60921305
1731	10.59512135
1732	10.59468213
1733	10.58267279
1734	10.5822712
1735	10.57985865
1736	10.5788645
1737	10.57291859
1738	10.57273262
1739	10.57245729
1740	10.57163491
1741	10.56604506
1742	10.56409344
1743	10.56365335
1744	10.56292993
1745	10.56283448
1746	10.56262937
1747	10.56008638
1748	10.55466287
1749	10.54620601
1750	10.54587616
1751	10.54532479
1752	10.54351387
1753	10.54036777
1754	10.54029838
1755	10.54000648
1756	10.5390271
1757	10.53725494
1758	10.53721595
1759	10.53700183
1760	10.53653511
1761	10.53535491
1762	10.53082511
1763	10.53071207
1764	10.53049762
1765	10.52910102
1766	10.52893994
1767	10.52877843
1768	10.52867147
1769	10.52856431
1770	10.52676233
1771	10.52643097
1772	10.52459347
1773	10.52435279
1774	10.52398858
1775	10.52265316
1776	10.52082807
1777	10.52051818
1778	10.52016869
1779	10.51898776
1780	10.51699617
1781	10.51526265
1782	10.51484136
1783	10.51324777
1784	10.5126467
1785	10.51203741
1786	10.51087196
1787	10.51064432
1788	10.50216843
1789	10.50203956
1790	10.50188632
1791	10.50069997
1792	10.49995931
1793	10.43205826
1794	10.43054842
1795	10.43050223
1796	10.42720231
1797	10.42636031
1798	10.39277725
1799	10.39247439
1800	10.39224787
1801	10.39041808
1802	10.3762794
1803	10.37605668
1804	10.37405195
1805	10.37374137
1806	10.3736281
1807	10.37349315
1808	10.37325843
1809	10.36297184
1810	10.29465478
1811	10.29430029
1812	10.29282494
1813	10.29211065
1814	10.28972904
1815	10.28843028
1816	10.28751998
1817	10.28735716
1818	10.28705785
1819	10.28693292
1820	10.28665751
1821	10.28565756
1822	10.27992139
1823	10.2797762
1824	10.27930748
1825	10.27856831
1826	10.27842668
1827	10.23675045
1828	10.21379206
1829	10.21333595
1830	10.21317724
1831	10.2098195
1832	10.19588928
1833	10.19572927
1834	10.19545908
1835	10.19536337
1836	10.19489646
1837	10.19421335
1838	10.19352745
1839	10.19219902
1840	10.19189414
1841	10.15990892
1842	10.15878743
1843	10.1574271
1844	10.15018798
1845	10.14983073
1846	10.1496941
1847	10.14839569
1848	10.13898619
1849	10.13816881
1850	10.13790301
1851	10.11751785
1852	10.11737992
1853	10.11719467
1854	10.11382872
1855	10.11364725
1856	10.1135092
1857	10.11240223
1858	10.10666262
1859	10.10652979
1860	10.10629007
1861	10.10561431
1862	10.10507733
1863	10.10464604
1864	10.1012419
1865	10.10074442
1866	10.10016782
1867	10.09974707
1868	10.09945377
1869	10.08415506
1870	10.08321142
1871	10.08274705
1872	10.08218759
1873	10.08162658
1874	10.08134622
1875	10.08113224
1876	10.08098344
1877	10.07721565
1878	10.07668749
1879	10.07504638
1880	10.07495896
1881	10.07464528
1882	10.05786463
1883	10.05385058
1884	10.05352448
1885	10.05259793
1886	10.04923633
1887	10.01453801
1888	10.01397406
1889	10.01367023
1890	10.0088007
1891	10.00834398
1892	10.00816382
1893	10.00735021
1894	9.99760885
1895	9.993632273
1896	9.993463286
1897	9.992656166
1898	9.989459497
1899	9.989057825
1900	9.988857907
1901	9.988325739
1902	9.987630871
1903	9.987136716
1904	9.986561759
1905	9.985876769
1906	9.985763692
1907	9.98480563
1908	9.984652758
1909	9.984307445
1910	9.984116911
1911	9.981406151
1912	9.981261771
1913	9.978554465
1914	9.978321257
1915	9.978222838
1916	9.977171023
1917	9.974816048
1918	9.972567242
1919	9.97077793
1920	9.970572744
1921	9.969110987
1922	9.966956134
1923	9.956209302
1924	9.956002622
1925	9.955684474
1926	9.955519456
1927	9.955089913
1928	9.954268247
1929	9.951810536
1930	9.937235861
1931	9.937107521
1932	9.911273651
1933	9.908277833
1934	9.908094883
1935	9.873795684
1936	9.873303951
1937	9.869010663
1938	9.868798312
1939	9.868655888
1940	9.868392993
1941	9.865119509
1942	9.863454485
1943	9.863330852
1944	9.862565055
1945	9.851195145
1946	9.850953679
1947	9.8496026
1948	9.849556038
1949	9.848962907
1950	9.84858119
1951	9.842688568
1952	9.842602336
1953	9.842455988
1954	9.841690308
1955	9.8413045
1956	9.840980568
1957	9.808570264
1958	9.808405677
1959	9.807776131
1960	9.807367764
1961	9.80653927
1962	9.80628285
1963	9.802675631
1964	9.802538463
1965	9.796325544
1966	9.794042555
1967	9.793555975
1968	9.789440821
1969	9.788859315
1970	9.787262957
1971	9.787205668
1972	9.786964644
1973	9.769791541
1974	9.767219637
1975	9.764996636
1976	9.764809917
1977	9.764554862
1978	9.752683506
1979	9.751769859
1980	9.714211849
1981	9.709649655
1982	9.707865717
1983	9.706949612
1984	9.694686366
1985	9.69048602
1986	9.69024288
1987	9.68945337
1988	9.684048184
1989	9.679624863
1990	9.679121734
1991	9.678936933
1992	9.678689356
1993	9.676687678
1994	9.676368019
1995	9.674982273
1996	9.674384202
1997	9.671096815
1998	9.640029541
1999	9.63961225
2000	9.639386281
2001	9.639180294
2002	9.638991096
2003	9.638778222
2004	9.638543817
2005	9.638454217
2006	9.638172281
2007	9.637854147
2008	9.635996081
2009	9.628826317
2010	9.619557968
2011	9.619178897
2012	9.616123737
2013	9.614124002
2014	9.613580317
2015	9.613429123
2016	9.613183228
2017	9.610958503
2018	9.603873552
2019	9.603707677
2020	9.601298019
2021	9.601261108
2022	9.599673716
2023	9.598904654
2024	9.598437769
2025	9.597578613
2026	9.586444448
2027	9.586185303
2028	9.586086474
2029	9.585889153
2030	9.585790931
2031	9.585499093
2032	9.585165024
2033	9.585070951
2034	9.583293344
2035	9.583047388
2036	9.582753767
2037	9.573710144
2038	9.573218192
2039	9.57297123
2040	9.57223966
2041	9.571772703
2042	9.571192937
2043	9.569867112
2044	9.568935637
2045	9.568205205
2046	9.559255229
2047	9.505935321
2048	9.504289271
2049	9.50400717
2050	9.486261955
2051	9.485046404
2052	9.48479269
2053	9.483962166
2054	9.483813604
2055	9.483183861
2056	9.482476736
2057	9.481666399
2058	9.43851562
2059	9.438346527
2060	9.438105267
2061	9.43617945
2062	9.435266328
2063	9.422182397
2064	9.421637614
2065	9.421393213
2066	9.419656584
2067	9.417777409
2068	9.417510248
2069	9.409617469
2070	9.40872012
2071	9.408400681
2072	9.407637789
2073	9.404450047
2074	9.404336963
2075	9.39317157
2076	9.392631184
2077	9.391030872
2078	9.39064617
2079	9.390404929
2080	9.390023383
2081	9.38950471
2082	9.386002472
2083	9.383138008
2084	9.382933584
2085	9.350074217
2086	9.349927027
2087	9.349649831
2088	9.334532233
2089	9.229645982
2090	9.229536772
2091	9.229303684
2092	9.227811547
2093	9.227520232
2094	9.223089839
2095	9.220722149
2096	9.220662971
2097	9.178427165
2098	9.178373025
2099	9.177832179
2100	9.177785218
2101	9.177687708
2102	9.17683646
2103	9.176682667
2104	9.176440688
2105	9.175460252
2106	9.175366381
2107	9.174475943
2108	9.174306214
2109	9.173440535
2110	9.173296168
2111	9.172746792
2112	9.172712547
2113	9.172678935
2114	9.17211857
2115	9.151050106
2116	9.1492334
2117	9.148946509
2118	9.147563264
2119	9.146825395
2120	9.146716389
2121	9.142279338
2122	9.140690202
2123	9.138230778
2124	9.137848177
2125	9.137677509
2126	9.136893779
2127	9.13653603
2128	9.136430587
2129	9.136138485
2130	9.13569604
2131	9.134862829
2132	9.134476674
2133	9.133536001
2134	9.132246242
2135	9.130335979
2136	9.130158569
2137	9.129916647
2138	9.096569121
2139	9.096392617
2140	9.095928362
2141	9.095558866
2142	9.095381327
2143	9.082002495
2144	9.08183158
2145	9.075873557
2146	9.075592363
2147	9.07442004
2148	9.0742894
2149	9.072823772
2150	9.072236501
2151	9.068053337
2152	9.067754073
2153	9.06673923
2154	9.066576408
2155	9.066045116
2156	9.065869664
2157	9.064999151
2158	9.049219541
2159	9.04367174
2160	9.043407978
2161	9.042803742
2162	9.042653728
2163	9.042237835
2164	9.025190814
2165	9.025103842
2166	9.02418561
2167	9.02409564
2168	9.023764889
2169	9.02355785
2170	9.022638183
2171	9.01960344
2172	9.019401176
2173	9.01617288
2174	9.014822166
2175	9.014443242
2176	9.013874454
2177	9.013764459
2178	9.013618887
2179	9.013569317
2180	9.01197216
2181	9.011658624
2182	9.011555501
2183	9.011378885
2184	9.011110006
2185	9.010715011
2186	9.010535772
2187	9.010475146
2188	9.010087217
2189	9.009520177
2190	8.997986871
2191	8.997858768
2192	8.997407175
2193	8.98957014
2194	8.989390856
2195	8.988447707
2196	8.987838577
2197	8.986795738
2198	8.986474201
2199	8.986132183
2200	8.986012056
2201	8.985908865
2202	8.985364868
2203	8.98518294
2204	8.984327792
2205	8.981621067
2206	8.981455962
2207	8.981291859
2208	8.981107684
2209	8.980698221
2210	8.978289105
2211	8.977993932
2212	8.974422764
2213	8.97048449
2214	8.970348258
2215	8.970249079
2216	8.969408366
2217	8.969181403
2218	8.961987127
2219	8.961808229
2220	8.94067194
2221	8.940034359
2222	8.938711232
2223	8.938101983
2224	8.937923022
2225	8.937617202
2226	8.937498477
2227	8.937195777
2228	8.93710981
2229	8.936644463
2230	8.936060857
2231	8.935990279
2232	8.935226437
2233	8.934635296
2234	8.926772247
2235	8.926212195
2236	8.925087485
2237	8.924535554
2238	8.924317903
2239	8.918883473
2240	8.918361588
2241	8.915105928
2242	8.914543465
2243	8.914348452
2244	8.914209064
2245	8.864777612
2246	8.863980798
2247	8.863882348
2248	8.863506621
2249	8.863387297
2250	8.86039889
2251	8.860308285
2252	8.858797454
2253	8.857567454
2254	8.857346174
2255	8.85711059
2256	8.851377325
2257	8.85110012
2258	8.846657775
2259	8.844695562
2260	8.844620701
2261	8.844298489
2262	8.842919895
2263	8.842538677
2264	8.842336586
2265	8.842186439
2266	8.842141862
2267	8.841431703
2268	8.825987805
2269	8.825308804
2270	8.825211419
2271	8.824977426
2272	8.824907927
2273	8.785256483
2274	8.78481715
2275	8.778042121
2276	8.774381043
2277	8.73818178
2278	8.737600945
2279	8.713436496
2280	8.70495095
2281	8.701819617
2282	8.699143013
2283	8.697397956
2284	8.696640735
2285	8.696495306
2286	8.69607795
2287	8.695435413
2288	8.692544596
2289	8.687956774
2290	8.687850909
2291	8.687607311
2292	8.680906592
2293	8.680756938
2294	8.680497641
2295	8.679582212
2296	8.679061502
2297	8.678652829
2298	8.648838233
2299	8.645656011
2300	8.644946251
2301	8.636660885
2302	8.620189617
2303	8.619944876
2304	8.619693113
2305	8.618548942
2306	8.618192838
2307	8.618007806
2308	8.606974102
2309	8.606874922
2310	8.60673612
2311	8.606572212
2312	8.597950769
2313	8.595937504
2314	8.595353711
2315	8.595211507
2316	8.594835112
2317	8.594460019
2318	8.574012898
2319	8.573867431
2320	8.569803399
2321	8.568817565
2322	8.568329507
2323	8.56692357
2324	8.565903955
2325	8.565738867
2326	8.565349551
2327	8.564848704
2328	8.564456303
2329	8.564012926
2330	8.558283662
2331	8.558106754
2332	8.557842879
2333	8.557087518
2334	8.438273263
2335	8.436059579
2336	8.435584803
2337	8.433421727
2338	8.392773937
2339	8.392014014
2340	8.391113971
2341	8.390356868
2342	8.390104286
2343	8.389779033
2344	8.389072962
2345	8.388971179
2346	8.38815186
2347	8.381503413
2348	8.381040933
2349	8.380840311
2350	8.379479948
2351	8.379402626
2352	8.374203386
2353	8.353057453
2354	8.352972742
2355	8.352097501
2356	8.351927154
2357	8.351517766
2358	8.351286276
2359	8.350560216
2360	8.350124788
2361	8.349112246
2362	8.348886996
2363	8.347892127
2364	8.346662144
2365	8.326453305
2366	8.325829851
2367	8.32166222
2368	8.321488503
2369	8.32116913
2370	8.321066028
2371	8.319439586
2372	8.318548005
2373	8.318074185
2374	8.317850089
2375	8.317589463
2376	8.316967554
2377	8.316315425
2378	8.316198978
2379	8.315773992
2380	8.311611991
2381	8.308102322
2382	8.307553702
2383	8.306331405
2384	8.305898286
2385	8.305188717
2386	8.304923899
2387	8.298737268
2388	8.298115641
2389	8.296449553
2390	8.296302271
2391	8.290575781
2392	8.289889079
2393	8.287420243
2394	8.285208502
2395	8.284871894
2396	8.284336265
2397	8.284147348
2398	8.283713805
2399	8.283394369
2400	8.282613294
2401	8.282510928
2402	8.282212819
2403	8.281747349
2404	8.261100577
2405	8.259456142
2406	8.254010831
2407	8.245406015
2408	8.237151884
2409	8.236543929
2410	8.204840352
2411	8.204673506
2412	8.202899083
2413	8.202831821
2414	8.201309197
2415	8.201108347
2416	8.199857153
2417	8.199092153
2418	8.198453179
2419	8.198033007
2420	8.197055784
2421	8.18907223
2422	8.188977011
2423	8.188823227
2424	8.17690211
2425	8.176765355
2426	8.166634181
2427	8.166290333
2428	8.158793028
2429	8.15765882
2430	8.157217792
2431	8.156406333
2432	8.156340811
2433	8.154548075
2434	8.154407466
2435	8.154178099
2436	8.154056295
2437	8.146096104
2438	8.145951958
2439	8.145558954
2440	8.145206731
2441	8.145111209
2442	8.145041559
2443	8.14175348
2444	8.141582848
2445	8.141327971
2446	8.141050291
2447	8.140857466
2448	8.140743932
2449	8.140201393
2450	8.139820558
2451	8.139309794
2452	8.129728992
2453	8.11524272
2454	8.107108173
2455	8.106360071
2456	8.105606462
2457	8.105408068
2458	8.105366804
2459	8.104616513
2460	8.104531036
2461	8.098607143
2462	8.097812109
2463	8.097281916
2464	8.095750826
2465	8.095634567
2466	8.095541353
2467	8.093126232
2468	8.092811806
2469	8.092626
2470	8.082810825
2471	8.074904838
2472	8.074862979
2473	8.074538154
2474	8.067542055
2475	8.067371085
2476	8.067214386
2477	8.067093528
2478	8.067020978
2479	8.066485455
2480	8.060240971
2481	8.056777579
2482	8.056131582
2483	8.050313033
2484	8.049648033
2485	8.049306436
2486	8.048742155
2487	8.048222412
2488	8.048072307
2489	8.037049243
2490	8.036714868
2491	8.036328617
2492	8.036117561
2493	8.035925066
2494	8.035689472
2495	8.018239583
2496	8.018112472
2497	8.016268515
2498	8.015538046
2499	8.015476558
2500	8.015422877
2501	8.01520838
2502	8.013439762
2503	8.013287415
2504	8.012579024
2505	7.996161395
2506	7.99554344
2507	7.995042769
2508	7.994527112
2509	7.989093225
2510	7.98854801
2511	7.987730671
2512	7.987075187
2513	7.987036068
2514	7.986908907
2515	7.986017289
2516	7.985540221
2517	7.984698155
2518	7.984544145
2519	7.983726259
2520	7.982415527
2521	7.981943074
2522	7.981474837
2523	7.981364819
2524	7.980992492
2525	7.977417006
2526	7.977347686
2527	7.975085
2528	7.974523559
2529	7.974421951
2530	7.974217567
2531	7.973769816
2532	7.945455399
2533	7.940477328
2534	7.939394565
2535	7.939184471
2536	7.938783226
2537	7.938066833
2538	7.934618823
2539	7.934278245
2540	7.930587858
2541	7.930420514
2542	7.930190433
2543	7.92141349
2544	7.914802587
2545	7.909851358
2546	7.907885889
2547	7.907687253
2548	7.907375161
2549	7.906806821
2550	7.906066501
2551	7.905725291
2552	7.902609756
2553	7.902279042
2554	7.902180859
2555	7.902103222
2556	7.901838017
2557	7.901445817
2558	7.90101271
2559	7.900575225
2560	7.89907049
2561	7.898906346
2562	7.898788508
2563	7.898167798
2564	7.898041273
2565	7.892733639
2566	7.891738515
2567	7.891491478
2568	7.890822035
2569	7.890785428
2570	7.890611552
2571	7.876567039
2572	7.875242748
2573	7.874829932
2574	7.874527487
2575	7.874501699
2576	7.872649475
2577	7.871297695
2578	7.871172024
2579	7.870974345
2580	7.870890379
2581	7.870833537
2582	7.870528132
2583	7.870185457
2584	7.867888785
2585	7.866976628
2586	7.866831172
2587	7.866573398
2588	7.866517607
2589	7.865714966
2590	7.865023183
2591	7.864729182
2592	7.864664753
2593	7.862739104
2594	7.862598642
2595	7.862411035
2596	7.861053208
2597	7.860980374
2598	7.860864505
2599	7.860616195
2600	7.857788089
2601	7.856775752
2602	7.856076344
2603	7.855829014
2604	7.85560682
2605	7.855527114
2606	7.855136199
2607	7.841611737
2608	7.841038375
2609	7.840783545
2610	7.832809652
2611	7.832164938
2612	7.83208922
2613	7.829313133
2614	7.828739019
2615	7.828400747
2616	7.828284224
2617	7.827801559
2618	7.827609769
2619	7.82756403
2620	7.826215804
2621	7.822632645
2622	7.821654642
2623	7.821499818
2624	7.821252155
2625	7.82119889
2626	7.821037626
2627	7.820818717
2628	7.82003273
2629	7.817277165
2630	7.816976004
2631	7.816918633
2632	7.816774896
2633	7.816709945
2634	7.816355015
2635	7.816132239
2636	7.816058957
2637	7.815798481
2638	7.813193685
2639	7.813108248
2640	7.812993816
2641	7.812729136
2642	7.812601483
2643	7.811463195
2644	7.811416244
2645	7.810749331
2646	7.806331056
2647	7.805856476
2648	7.793761776
2649	7.79374277
2650	7.793688932
2651	7.792003047
2652	7.791460022
2653	7.79128977
2654	7.784148351
2655	7.782247668
2656	7.772332188
2657	7.772101899
2658	7.76907828
2659	7.768989595
2660	7.768959606
2661	7.76882508
2662	7.751855654
2663	7.750329036
2664	7.749733069
2665	7.74716483
2666	7.746975348
2667	7.743828469
2668	7.743746372
2669	7.743696797
2670	7.743586707
2671	7.743483146
2672	7.742983587
2673	7.742878098
2674	7.742750314
2675	7.740346761
2676	7.737190015
2677	7.736874291
2678	7.736275974
2679	7.736252631
2680	7.733042757
2681	7.732717781
2682	7.732320163
2683	7.731913883
2684	7.731775554
2685	7.729896606
2686	7.721697485
2687	7.721299976
2688	7.721115892
2689	7.72057572
2690	7.704123872
2691	7.703985437
2692	7.654035417
2693	7.653867282
2694	7.653797495
2695	7.652296877
2696	7.651893969
2697	7.651796319
2698	7.65174247
2699	7.651646991
2700	7.651482568
2701	7.651392035
2702	7.64952759
2703	7.649455013
2704	7.64925013
2705	7.642650923
2706	7.642605942
2707	7.641208438
2708	7.635325447
2709	7.633227046
2710	7.633124286
2711	7.632098177
2712	7.626522986
2713	7.624672958
2714	7.617195114
2715	7.615217603
2716	7.615177403
2717	7.615006777
2718	7.614907062
2719	7.614436192
2720	7.598752848
2721	7.597817787
2722	7.594940895
2723	7.594639233
2724	7.588798487
2725	7.588722538
2726	7.58776507
2727	7.587435404
2728	7.583192088
2729	7.582993805
2730	7.582847718
2731	7.582706512
2732	7.582682583
2733	7.58256587
2734	7.582431727
2735	7.581685512
2736	7.573497969
2737	7.561406833
2738	7.561300849
2739	7.559021202
2740	7.558996274
2741	7.556493756
2742	7.556123037
2743	7.554360615
2744	7.554284816
2745	7.551680536
2746	7.551009685
2747	7.544915835
2748	7.544819969
2749	7.542770581
2750	7.541650126
2751	7.541518107
2752	7.536581714
2753	7.53549406
2754	7.535462373
2755	7.531522442
2756	7.530866251
2757	7.530071022
2758	7.530015617
2759	7.528629333
2760	7.528536317
2761	7.527677738
2762	7.52672769
2763	7.523464048
2764	7.523264253
2765	7.50811723
2766	7.507989569
2767	7.507678985
2768	7.50742204
2769	7.506868099
2770	7.505990982
2771	7.505739964
2772	7.505710528
2773	7.505422139
2774	7.505308261
2775	7.50525436
2776	7.505134271
2777	7.504648297
2778	7.504274443
2779	7.504159595
2780	7.504063072
2781	7.492351643
2782	7.437331932
2783	7.435808184
2784	7.434671896
2785	7.43451291
2786	7.430729281
2787	7.430420425
2788	7.429786296
2789	7.429162955
2790	7.427944872
2791	7.427349539
2792	7.426480526
2793	7.424844229
2794	7.422168046
2795	7.419561755
2796	7.412931674
2797	7.412278486
2798	7.411594154
2799	7.41103678
2800	7.410682977
2801	7.410140362
2802	7.40972729
2803	7.396448437
2804	7.392070144
2805	7.391315129
2806	7.39072406
2807	7.390504133
2808	7.389931126
2809	7.385465515
2810	7.379199799
2811	7.377978566
2812	7.375088329
2813	7.375060794
2814	7.374910984
2815	7.374635036
2816	7.374336022
2817	7.374269332
2818	7.37400807
2819	7.369816017
2820	7.369427828
2821	7.369262516
2822	7.369189348
2823	7.367199862
2824	7.366793891
2825	7.366691987
2826	7.365426033
2827	7.364915405
2828	7.346775328
2829	7.345645484
2830	7.34494207
2831	7.343085447
2832	7.342912722
2833	7.342710845
2834	7.342173351
2835	7.341951853
2836	7.341444932
2837	7.337487156
2838	7.330140802
2839	7.329903106
2840	7.307703031
2841	7.307496331
2842	7.307315856
2843	7.254445677
2844	7.25427797
2845	7.253394588
2846	7.252746885
2847	7.249752273
2848	7.249336047
2849	7.249281644
2850	7.248270875
2851	7.248165238
2852	7.248033727
2853	7.245413013
2854	7.245169655
2855	7.244973246
2856	7.24483317
2857	7.244298367
2858	7.244096656
2859	7.238212603
2860	7.237854198
2861	7.237612562
2862	7.237557269
2863	7.237481222
2864	7.23715406
2865	7.236859318
2866	7.234997655
2867	7.23486523
2868	7.234824965
2869	7.234438284
2870	7.234323096
2871	7.233502382
2872	7.233481449
2873	7.233411611
2874	7.232737959
2875	7.210300235
2876	7.210216922
2877	7.207348651
2878	7.206657566
2879	7.205087005
2880	7.204808364
2881	7.20277033
2882	7.201283152
2883	7.20089834
2884	7.200492855
2885	7.19832154
2886	7.198085875
2887	7.196768991
2888	7.195697666
2889	7.195525256
2890	7.194956048
2891	7.194093035
2892	7.193853543
2893	7.189266816
2894	7.188554934
2895	7.188242325
2896	7.188163788
2897	7.1874786
2898	7.178612142
2899	7.178484045
2900	7.176993186
2901	7.176664035
2902	7.176447255
2903	7.175972524
2904	7.175864393
2905	7.17575878
2906	7.175448602
2907	7.174260192
2908	7.17393754
2909	7.173450122
2910	7.173320449
2911	7.17320643
2912	7.172984341
2913	7.172723384
2914	7.160311794
2915	7.160205531
2916	7.159619065
2917	7.158455835
2918	7.154122097
2919	7.153869747
2920	7.153656379
2921	7.153244869
2922	7.1530224
2923	7.152725895
2924	7.152364308
2925	7.152033632
2926	7.15180654
2927	7.151394911
2928	7.147979976
2929	7.147615255
2930	7.146732642
2931	7.134617107
2932	7.134301837
2933	7.123614357
2934	7.123493378
2935	7.123428517
2936	7.122829476
2937	7.108829907
2938	7.10862637
2939	7.108523853
2940	7.108189424
2941	7.108058869
2942	7.103662703
2943	7.103549635
2944	7.103401878
2945	7.103228032
2946	7.101765514
2947	7.100208545
2948	7.09352605
2949	7.090276121
2950	7.087587156
2951	7.087499286
2952	7.087273765
2953	7.087153267
2954	7.087011089
2955	7.086487245
2956	7.086053971
2957	7.08579791
2958	7.085456208
2959	7.084956604
2960	7.083849444
2961	7.08278434
2962	7.081258352
2963	7.081194577
2964	7.080719392
2965	7.080100731
2966	7.080005694
2967	7.079817768
2968	7.079677786
2969	7.079461559
2970	7.073893204
2971	7.07267154
2972	7.072610617
2973	7.072301064
2974	7.062100377
2975	7.061976365
2976	7.061514059
2977	7.060377235
2978	7.060309781
2979	7.051458724
2980	7.050747426
2981	7.050386699
2982	7.050242882
2983	7.046350906
2984	7.04620134
2985	7.038240564
2986	7.037698345
2987	7.037640619
2988	7.03655508
2989	7.036431946
2990	7.036273125
2991	7.036066633
2992	7.035954444
2993	7.035936117
2994	7.032995281
2995	7.032505449
2996	7.032110847
2997	7.00884437
2998	7.008295946
2999	7.007786527
3000	7.006301625
3001	7.006226523
3002	7.006055661
3003	7.004704584
3004	7.003890062
3005	7.003288615
3006	7.003207668
3007	7.002907486
3008	7.00242165
3009	6.999643713
3010	6.999530703
3011	6.993084007
3012	6.992191114
3013	6.992136592
3014	6.99207367
3015	6.991871698
3016	6.991588412
3017	6.991354654
3018	6.990868065
3019	6.99040802
3020	6.990111957
3021	6.989406201
3022	6.987984537
3023	6.987553342
3024	6.987436671
3025	6.987366517
3026	6.986500447
3027	6.986332564
3028	6.98630315
3029	6.986150196
3030	6.985754652
3031	6.985001822
3032	6.984260559
3033	6.983735412
3034	6.977815711
3035	6.9774725
3036	6.977395448
3037	6.97706572
3038	6.976968655
3039	6.93546057
3040	6.935146118
3041	6.922228711
3042	6.922148528
3043	6.920379863
3044	6.919962243
3045	6.91931969
3046	6.919017039
3047	6.918748775
3048	6.918094423
3049	6.917960611
3050	6.917808639
3051	6.906664086
3052	6.905183622
3053	6.905092064
3054	6.905053375
3055	6.904818728
3056	6.904768726
3057	6.904559159
3058	6.856387401
3059	6.856325532
3060	6.85576564
3061	6.855159797
3062	6.85511692
3063	6.854871051
3064	6.852950682
3065	6.852862351
3066	6.852089738
3067	6.852024781
3068	6.851980547
3069	6.851806268
3070	6.85151094
3071	6.85138095
3072	6.850718532
3073	6.85035487
3074	6.844643301
3075	6.844622433
3076	6.844482752
3077	6.844048789
3078	6.843645763
3079	6.843552342
3080	6.843479387
3081	6.843280938
3082	6.843118974
3083	6.842453929
3084	6.842380318
3085	6.842167181
3086	6.842030898
3087	6.841915843
3088	6.84175457
3089	6.836562927
3090	6.836500357
3091	6.836320473
3092	6.835042773
3093	6.834918132
3094	6.834623136
3095	6.83097837
3096	6.830753936
3097	6.830680835
3098	6.824182256
3099	6.824148284
3100	6.824092357
3101	6.823240493
3102	6.822768518
3103	6.822650051
3104	6.821788882
3105	6.821555018
3106	6.820821618
3107	6.82078475
3108	6.820690834
3109	6.820444071
3110	6.820150069
3111	6.820049383
3112	6.81836096
3113	6.813202445
3114	6.81233749
3115	6.811825297
3116	6.811649336
3117	6.81157209
3118	6.811331889
3119	6.810275888
3120	6.808439014
3121	6.808033034
3122	6.808008299
3123	6.807550987
3124	6.805202155
3125	6.804706346
3126	6.804571933
3127	6.802027333
3128	6.802003027
3129	6.801882715
3130	6.801745363
3131	6.801513366
3132	6.80138138
3133	6.800854774
3134	6.800515359
3135	6.798247241
3136	6.798129357
3137	6.797939016
3138	6.797510506
3139	6.794794619
3140	6.794716905
3141	6.794647343
3142	6.794432725
3143	6.794121571
3144	6.793812825
3145	6.793749521
3146	6.793499179
3147	6.793387961
3148	6.793155862
3149	6.792981098
3150	6.792241857
3151	6.792203235
3152	6.791730452
3153	6.791119301
3154	6.784350134
3155	6.784235523
3156	6.783941692
3157	6.783869595
3158	6.783613259
3159	6.782297534
3160	6.782236207
3161	6.760249167
3162	6.760159857
3163	6.760010742
3164	6.759093684
3165	6.758343586
3166	6.758213468
3167	6.758134989
3168	6.75797795
3169	6.757795404
3170	6.75764284
3171	6.757457498
3172	6.756974141
3173	6.756869445
3174	6.756674829
3175	6.756205816
3176	6.756058105
3177	6.755997702
3178	6.750299911
3179	6.750203147
3180	6.74971035
3181	6.749675532
3182	6.749618052
3183	6.749508645
3184	6.747699847
3185	6.747671365
3186	6.747618995
3187	6.747551617
3188	6.747461153
3189	6.747302748
3190	6.717332159
3191	6.716860079
3192	6.716576759
3193	6.704996131
3194	6.704975559
3195	6.704932775
3196	6.704912708
3197	6.681328287
3198	6.681246909
3199	6.68098492
3200	6.680928536
3201	6.680883998
3202	6.680746142
3203	6.679815885
3204	6.679689713
3205	6.679605089
3206	6.675993551
3207	6.67594004
3208	6.674230304
3209	6.674072771
3210	6.672848797
3211	6.671975222
3212	6.670672841
3213	6.670512662
3214	6.666635142
3215	6.666567186
3216	6.666400552
3217	6.666090669
3218	6.666005957
3219	6.66471468
3220	6.663455549
